SELLER_GSTIN,PURCHASER_GSTIN,FILING_PERIOD,INVOICE_NUM,INVOICE_DATE,QUANTITY,TAXABLE_AMOUNT,TAX_RATE,CGST,SGST,IGST,CESS
A515052EAE,5887B3BF76,012018,WLU00044,2018-01-11,1801,3201.0,18,288.09,288.09,,0.0
9B80ACFC15,8E169215F1,012018,BR17SG12-56,2018-01-02,1801,45071.51,18,,,8112.87,0.0
099952F740,1C8E655C92,012018,MTH00911,2018-01-02,1201,4343.62,12,260.62,260.62,,0.0
ED1A30241D,61D070FF8B,012018,RS/109309,2018-01-23,1,77.25,5,1.93,1.93,,0.0
8749F52DE8,56C6CF52B1,012018,PB/0236/2017-18,2018-01-19,1801,3820.0,18,343.8,343.8,,0.0
B017546699,7C0F2B0C3C,012018,W63188190118P,2018-01-19,2801,6583.07,28,921.63,921.63,,0.0
B64AAF6835,FA8D45A223,012018,8953026836,2018-01-20,1,67067.25,28,0.0,0.0,18778.83,0.0
8749F52DE8,6B577967A0,012018,33LCS0032681,2018-01-09,1,160687.5,28,,,44992.5,
8749F52DE8,BABC2D11EC,012018,IWS/17-18/14969,2018-01-19,1801,44000.0,18,,,7920.0,0.0
65B11036F4,FAB06B8D5F,012018,4195P01,2018-01-05,1801,384688.23,18,34621.94,34621.94,,0.0
5DA0527958,F5353C4745,012018,DL/7467/2017-18,2018-01-22,1,2376.5,18,,,427.77,0.0
B64AAF6835,FA8D45A223,012018,8953023434,2018-01-02,1,112367.75,28,0.0,0.0,31462.97,0.0
B017546699,3583C5D44F,012018,0104311311,2018-01-18,1,770000.0,28,0.0,0.0,215600.0,0.0
6920AA6331,C04864C61E,012018,463,2018-01-04,1,764920.44,0,0.0,0.0,0.0,0.0
65B11036F4,CA57986874,012018,476920008,2018-01-31,1,26.96,18,0.0,0.0,4.85,0.0
D2D5838FE3,B5626ED147,012018,0578,2018-01-27,1,73291.0,18,6596.19,6596.19,,
824D0342B8,8832B66E0C,012018,18800057,2018-01-03,1801,132193.0,18,,,23794.74,0.0
FAB06B8D5F,EB0A1D048B,012018,GWBTSA/JN0358/18,2018-01-18,1,2370692.0,18,,,426724.56,0.0
099952F740,A318C5693A,012018,2987,2018-01-23,1801,32119.33,18,,,5781.48,0.0
0B1F7470CA,4EF3A1C979,012018,1115070292,2018-01-14,1,460803.57,28,,,129025.0,
446822C03B,DF70167096,012018,3196,2018-01-26,1,126818.0,18,,,22827.24,0.0
A515052EAE,85857555BE,012018,T751483,2018-01-30,1801,11619.84,18,,,2091.57,0.0
65B11036F4,8A3A467E72,012018,031801G10006696,2018-01-03,1,1950.0,18,175.5,175.5,,0.0
A688617A12,F887B76D41,012018,FGS/17/P/20633,2018-01-23,1,128000.0,28,0.0,0.0,35840.0,0.0
A5227F3731,19BCC19949,012018,RSM17-18/TI-1079,2018-01-09,1201,48.0,12,2.88,2.88,,0.0
A7215054CB,92836CA459,012018,1344,2018-01-25,1,17000.0,18,,,3060.0,
824D0342B8,B28C7CFCAF,012018,BNPBLUD000247/17,2018-01-01,1,1355826.39,18,122024.38,122024.38,,
96213E7C2C,81D3A301C0,012018,1135660961,2018-01-24,2,1958116.7,18,,,352461.01,0.0
B64AAF6835,FA8D45A223,012018,8953024890,2018-01-10,1,67067.25,28,0.0,0.0,18778.83,0.0
0B1F7470CA,85C1231815,012018,T-4252,2018-01-06,101,1574.0,18,141.66,141.66,0.0,0.0
62CD3BF990,79555279E7,012018,05225,2018-01-23,1,91226.73,12,5473.6,5473.6,,0.0
39CBE490DA,70FF1C00B4,012018,1086,2018-01-08,1,540.0,18,48.6,48.6,,0.0
73D046461A,410F3E3622,012018,5694017519,2018-01-10,1801,173072.0,18,,,31152.96,0.0
B64AAF6835,3A231AF03F,012018,419313259,2018-01-28,1,146960.15,28,0.0,0.0,41148.85,0.0
5C969D6AB5,A703C98615,012018,TX0000020704,2018-01-19,1801,830960.0,18,,,149572.8,0.0
5DA0527958,9460E90BF6,012018,ATS/JAN-18/6192,2018-01-19,2,2425.0,18,218.25,218.25,,0.0
099952F740,B88A199176,012018,RRPB03936,2018-01-31,2,7777.62,18,699.99,699.99,,0.0
6920AA6331,30868A6388,012018,397,2018-01-01,1,2297668.17,0,0.0,0.0,,0.0
62CD3BF990,1D916FB203,012018,3702012990,2018-01-11,1801,436696.0,18,,,78605.28,0.0
824D0342B8,79555279E7,012018,05365,2018-01-29,1,117684.0,12,7061.04,7061.04,,0.0
0F08B6DF08,41074F3B58,012018,2118704230000952,2018-01-25,1,31108.65,18,0.0,0.0,5599.56,0.0
A5227F3731,4D0958D30E,012018,PBPO0005412029,2018-01-01,1,499.0,18,44.91,44.91,,
8749F52DE8,7DF305F2FE,012018,FBD/568,2018-01-17,1800,438.0,18,,,78.84,
0FF6759AB7,EAEB4709CB,012018,4540081583,2018-01-19,1,809527.56,5,,,40476.38,
0F08B6DF08,E306607037,012018,2118702230004876,2018-01-17,1,58212.8,28,0.0,0.0,16299.58,0.0
96213E7C2C,EF19CFE7E4,012018,G792/17-18,2018-01-24,2,11328.0,28,,,3171.84,0.0
C9202698C4,EA6A2891A6,012018,HR51400277,2018-01-17,1,715066.94,18,0.0,0.0,128712.05,0.0
DA889E1B83,A0BB2EDA6E,012018,SL3300043928,2018-01-08,1801,997340.0,18,,,179521.2,0.0
62DA42E293,B2092C38F7,012018,T-1725,2018-01-24,101,350.0,28,49.0,49.0,0.0,0.0
5DA0527958,E53FEB2CEB,012018,MT/GJ10455/1718,2018-01-08,1801,4700.0,18,,,846.0,0.0
FAB06B8D5F,B77A5168B0,012018,NPBFM0000954,2018-01-10,1,832053.91,18,74884.86,74884.86,0.0,0.0
824D0342B8,87862601C2,012018,941116439,2018-01-25,1,330720.0,18,0.0,0.0,59529.6,0.0
C0CDC4F754,CA2B65EED4,012018,CHD7102656,2018-01-27,1,292.0,18,,,52.56,0.0
C87EDD8683,E51BD64B58,012018,INVTG0000003727,2018-01-29,1801,16053.0,18,,,2889.54,0.0
A7D3CEE190,D4C0864609,012018,TML/AY/1718/0745,2018-01-31,1,206976.0,12,0.0,0.0,24837.12,0.0
79D06279B2,B60C2F307C,012018,00120E117002177,2018-01-29,1801,2949.0,18,,,530.82,0.0
A5227F3731,F231AB581C,012018,PH/Comm/0044,2018-01-12,1801,4407.0,18,396.63,396.63,,0.0
A6448C243D,19BCC19949,012018,RSM17-18/TI-1031,2018-01-02,1801,1363.0,18,122.67,122.67,,0.0
6FE8449522,DA8DAEBCC0,012018,TXPUJSP171800274,2018-01-31,1801,144000.0,18,12960.0,12960.0,,0.0
A5227F3731,399AED2086,012018,2017-18000120842,2018-01-20,1801,13200.0,18,,,2376.0,0.0
C1C058DFB2,3FD3824118,012018,1658,2018-01-11,1800,5000.0,18,,,900.0,
33DE87467E,CD73834611,012018,FO/3000,2018-01-09,1,4000.0,18,360.0,360.0,,0.0
824D0342B8,5BD41B1797,012018,0133,2018-01-30,1,87220.0,18,,,15699.6,0.0
F4E518B376,7BBD4133D1,012018,373,2018-01-29,1200,695.0,12,41.7,41.7,,
D2D5838FE3,7F13EC456F,012018,1422,2018-01-20,1,224180.64,18,20176.26,20176.26,,0.0
35595B66EB,97CA7DEE94,012018,ATQ/313/17-18,2018-01-31,1800,375100.0,18,33759.0,33759.0,,
D418B1AEB2,CDB402BAB1,012018,GST-1665,2018-01-12,1,6503.22,18,585.29,585.29,,0.0
BE46B01E78,9D153A1309,012018,CHSAL110911718,2018-01-30,1,77106.9,18,0.0,0.0,13879.24,0.0
D549CF5003,B4FA749917,012018,SR-772,2018-01-17,501,644.0,5,16.1,16.1,,0.0
B64AAF6835,A877326445,012018,GST-13001,2018-01-30,1801,5063.85,18,455.75,455.75,,0.0
62DA42E293,F63964F91C,012018,SMC/03/95,2018-01-29,1,886.0,18,79.74,79.74,,
0F08B6DF08,E306607037,012018,2118702230004806,2018-01-13,1,171523.88,18,0.0,0.0,30874.3,0.0
B017546699,437084A8FB,012018,2265,2018-01-25,1,497000.0,28,69580.0,69580.0,0.0,0.0
2DCA4E61B2,CB0DEEEB11,012018,1175,2018-01-21,1801,289.5,18,26.06,26.06,,0.0
F4E518B376,7468AAED7A,012018,1718LBL2002067,2018-01-03,1,406.74,18,36.61,36.61,0.0,0.0
5A4FC8F226,61D39A3ECB,012018,G17-18/1847,2018-01-31,1801,29764.0,18,,,5357.52,0.0
BD0CF34039,FB1A5CB7CB,012018,69,2018-01-04,1800,1307.0,18,117.63,117.63,,0.0
8749F52DE8,44CBF774B2,012018,C00283018,2018-01-31,1,8061.53,18,725.54,725.54,0.0,0.0
CADC29DB4C,DF96795852,012018,INS18B000268,2018-01-19,1,6985.14,28,977.92,977.92,,0.0
7505EF1EFB,BDBDF35051,012018,003/BI/17000995,2018-01-24,2,2700.0,18,243.0,243.0,,0.0
6920AA6331,6D44B75C61,012018,T-28,2018-01-01,101,303836.4,18,27345.28,27345.28,0.0,0.0
7EC06C0F12,73D3658230,012018,IN27IB170288169,2018-01-12,1,172.0,18,0.0,0.0,30.96,0.0
776BBCB820,D752E65973,012018,25275,2018-01-20,1800,2669.5,18,240.26,240.26,,
C15EA8D5A2,F13D0F42B5,012018,104347,2018-01-31,1801,22145.0,18,,,3986.1,0.0
6FE8449522,B7DCABFD9A,012018,3003430265,2018-01-05,3,5132.2,12,0.0,0.0,615.86,0.0
A7215054CB,69DB7BC23F,012018,MOH/GST-054,2018-01-27,1,210000.0,18,18900.0,18900.0,,0.0
824D0342B8,1ACC315CEE,012018,2018MI8107000003,2018-01-02,1,47.43,5,0.0,0.0,2.37,0.0
65B11036F4,84B2611872,012018,17181183,2018-01-03,1801,0.03,18,,,0.01,0.0
7EC06C0F12,98DBA6A4C3,012018,24113001127181,2018-01-29,1,86650.0,18,0.0,0.0,15597.0,0.0
1480269030,68D316FF83,012018,004440051180,2018-01-19,1,5650.04,18,0.0,0.0,1017.01,0.0
CADC29DB4C,C2796B7083,012018,007/BI/17000465,2018-01-22,1801,14177.67,18,1275.99,1275.99,,0.0
A7215054CB,53D86F4E3A,012018,001312,2018-01-16,1,40750.0,18,,,7335.0,
D549CF5003,DA0A0DFAB7,012018,MAP1803134596348,2018-01-31,1,24069.25,18,,,4332.47,
8749F52DE8,96BF4CA863,012018,TNS17/340220,2018-01-09,1801,17600.0,18,,,3168.0,0.0
79D06279B2,A4A3649AAD,012018,C408,2018-01-13,1,3360387.24,18,,,604869.7,0.0
9B117BDD8C,B77A5168B0,012018,NDCPB0002284578,2018-01-04,1,2368.0,18,213.12,213.12,,
B64AAF6835,FA8D45A223,012018,8953024999,2018-01-11,1,64597.35,28,0.0,0.0,18087.26,0.0
5A4FC8F226,AA67FDC3A6,012018,04B045/20754,2018-01-12,1,41572.42,5,,,2078.62,5812.0
C1C058DFB2,A83517B656,012018,008541,2018-01-27,1801,14650.0,18,,,2637.0,0.0
B64AAF6835,FA8D45A223,012018,8953024838,2018-01-10,1,67067.25,28,0.0,0.0,18778.83,0.0
D418B1AEB2,3DD589FCB3,012018,107,2018-01-04,1,50600.0,18,4554.0,4554.0,,0.0
ED1A30241D,897D147889,012018,1227,2018-01-18,1200,1639.0,12,98.5,98.5,,
C0CDC4F754,CA2B65EED4,012018,CHD7102260,2018-01-02,1,292.0,18,,,52.56,0.0
B64AAF6835,FA8D45A223,012018,8953026740,2018-01-20,1,111778.75,28,0.0,0.0,31298.05,0.0
39CBE490DA,9CEC803134,012018,02/CIVIL/083,2018-01-11,1801,11434.0,18,1029.06,1029.06,,0.0
B017546699,748B9CE1DF,012018,0700186095,2018-01-23,1,607358.0,28,0.0,0.0,170060.0,0.0
C0CDC4F754,A08873189A,012018,PB18IXCA000001,2018-01-08,1801,25604.55,18,2304.41,2304.41,,0.0
C9202698C4,E382D5165F,012018,HP772409461,2018-01-25,1,714636.61,18,0.0,0.0,128634.59,0.0
3536A3DD25,C221EEA66C,012018,DEL2528a/17-18,2018-01-31,1201,23705.4,12,,,2844.65,0.0
6920AA6331,7433F02759,012018,R-1019,2018-01-30,1,6153988.74,0,0.0,0.0,,
B64AAF6835,3A231AF03F,012018,8915463738,2018-01-14,1,144933.05,28,0.0,0.0,40581.25,0.0
86DFEB0A3F,35D03F0135,012018,17-18/9887,2018-01-18,2,292.36,18,26.31,26.31,,0.0
0B1F7470CA,85C1231815,012018,T-4721,2018-01-29,101,163053.0,18,14674.77,14674.77,0.0,0.0
6920AA6331,30868A6388,012018,360,2018-01-01,1,764659.28,0,0.0,0.0,,0.0
3536A3DD25,D1E5EC11B3,012018,PBI185314333737O,2018-01-30,1,3910.0,5,98.0,98.0,,
A7D3CEE190,D4C0864609,012018,TML/AY/1718/0746,2018-01-31,1,205632.0,12,0.0,0.0,24675.84,0.0
A7215054CB,9974A974F3,012018,PB6840061187,2018-01-09,1,25741.0,18,2316.69,2316.69,,
CADC29DB4C,C2796B7083,012018,019/BI/17002349,2018-01-05,1801,6788.0,18,610.92,610.92,,0.0
D418B1AEB2,F3F34CB33F,012018,CHD/17-18/1529,2018-01-06,1201,6200.0,12,,,744.0,0.0
8749F52DE8,26E872668D,012018,8304852201863,2018-01-18,1,60104.27,18,5409.38,5409.38,,0.0
6920AA6331,7433F02759,012018,R-1004,2018-01-29,1,3083030.83,0,0.0,0.0,,
C44FFF7C7A,21D79BDA25,012018,4017507303,2018-01-25,1800,175500.78,18,,,31590.14,0.0
D700E408A8,398C7082EB,012018,IN0001115656,2018-01-29,1,332592.0,12,,,39911.04,
824D0342B8,6163928F28,012018,1348/17-18,2018-01-16,1,86500.0,18,,,15570.0,
8E3F4A0679,ED1791CE2F,012018,175901613,2018-01-31,1,492002.0,18,44280.18,44280.18,0.0,0.0
BFB0B3324B,E44AB1C1FA,012018,7030,2018-01-03,1,3300.0,18,297.0,297.0,,0.0
5DA0527958,F5353C4745,012018,DL/7485/2017-18,2018-01-22,1,2376.5,18,,,427.77,0.0
B64AAF6835,3A231AF03F,012018,8915459689,2018-01-03,1,143837.62,28,0.0,0.0,40274.53,0.0
099952F740,6C1197F1E9,012018,MST01862,2018-01-08,1,29332.43,5,733.31,733.31,,0.0
8381D0626D,11D87D3B83,012018,UMAX/17-18/3429,2018-01-13,1801,460570.0,18,,,82902.6,0.0
86DFEB0A3F,32E721A1A6,012018,T-2787,2018-01-25,101,31620.0,18,2845.8,2845.8,0.0,0.0
D418B1AEB2,E56C3EE59E,012018,8066,2018-01-07,1,3600.0,18,324.0,324.0,0.0,0.0
8381D0626D,038C888B45,012018,5462009679,2018-01-19,1,792923.65,12,,,95150.84,
5DA0527958,F5353C4745,012018,DL/7497/2017-18,2018-01-22,1,2376.5,18,,,427.77,0.0
B64AAF6835,FA8D45A223,012018,8952034186,2018-01-28,1,38768.1,28,0.0,0.0,10855.07,0.0
446822C03B,7D85CEBCBA,012018,SIUTOP171804759,2018-01-28,1,514800.0,18,,,92664.0,0.0
A688617A12,F887B76D41,012018,FGS/17/P/20651,2018-01-23,1,128000.0,28,0.0,0.0,35840.0,0.0
A688617A12,F887B76D41,012018,FGS/17/P/18757,2018-01-05,1,168000.0,28,0.0,0.0,47040.0,0.0
A688617A12,F887B76D41,012018,FGR/17/P/49356,2018-01-27,1,16000.0,28,0.0,0.0,4480.0,0.0
82A4AF86FD,81723FC4E3,012018,12946,2018-01-17,1,20484.41,18,1843.6,1843.6,,0.0
62CD3BF990,79555279E7,012018,04865,2018-01-10,1,16610.33,12,996.62,996.62,,0.0
DA889E1B83,2588C207C5,012018,VJ2900339869,2018-01-04,1801,724397.0,18,,,130391.46,0.0
86DFEB0A3F,5565D3A0E4,012018,45,2018-01-05,101,8200.0,18,738.0,738.0,0.0,0.0
7EC06C0F12,262EA86704,012018,HR5516055336,2018-01-05,1,492583.68,18,,,88665.06,
D2D5838FE3,71A890893A,012018,69,2018-01-18,1,1323270.0,5,33081.75,33081.75,,0.0
E9A71DE9AC,F08E328E0E,012018,GDT64647114998,2018-01-18,1801,376121.62,18,,,67701.89,0.0
BE46B01E78,20CCA5CA31,012018,9002847790,2018-01-18,1201,140332.5,12,,,16839.9,0.0
A7D3CEE190,FE75D160C8,012018,1118728577,2018-01-19,1,3772475.88,12,,,452697.12,
B64AAF6835,FA8D45A223,012018,8953028436,2018-01-28,1,65391.45,28,0.0,0.0,18309.61,0.0
5DA0527958,E53FEB2CEB,012018,MT/GJ10541/1718,2018-01-08,1801,4700.0,18,,,846.0,0.0
7505EF1EFB,9E483718EF,012018,WSH/3500bhg,2018-01-04,2801,3904.81,28,546.67,546.67,,0.0
8749F52DE8,6B577967A0,012018,33LCS0031140,2018-01-04,1,944583.2,28,,,264483.28,
F4E518B376,7468AAED7A,012018,1718LBL2002417,2018-01-30,1,216.09,18,19.45,19.45,0.0,0.0
099952F740,6AD36F204B,012018,PB0017450203,2018-01-15,1801,2782.37,18,250.41,250.41,,0.0
A7215054CB,049F644063,012018,150,2018-01-08,101,390159.97,0,0.0,0.0,0.0,0.0
0F08B6DF08,90AB5409E1,012018,10,2018-01-01,101,3000.0,18,270.0,270.0,0.0,0.0
5DA0527958,E53FEB2CEB,012018,MT/GJ13338/1718,2018-01-30,1801,4700.0,18,,,846.0,0.0
A5227F3731,5D58F216F9,012018,10334700,2018-01-31,1801,2775.0,18,,,499.5,0.0
B64AAF6835,FA8D45A223,012018,8952030934,2018-01-12,1,81413.01,28,0.0,0.0,22795.64,0.0
D549CF5003,4E5AC09ACD,012018,A144,2018-01-31,1,108319.86,18,9748.79,9748.79,,0.0
6920AA6331,6512D391CF,012018,AI/GST/1718/1025,2018-01-31,501,970869.6,5,,,48543.48,0.0
73D046461A,73AF1A438F,012018,BEG-1385,2018-01-17,1801,11016.94,18,991.52,991.52,,0.0
65B11036F4,20DB27A399,012018,RIUCSCH18000153,2018-01-05,1,4.88,18,0.0,0.0,0.88,0.0
C87EDD8683,2B2064FACB,012018,INVTN0000014382,2018-01-16,1801,257953.0,18,,,46431.54,0.0
A5227F3731,F4E518B376,012018,NCB1801616468176,2018-01-15,1,25.0,18,2.25,2.25,,
39CBE490DA,C0BE4D0BCF,012018,427,2018-01-25,101,2150.0,18,193.5,193.5,0.0,0.0
0B1F7470CA,E7F4F90419,012018,1470074983,2018-01-09,1,1631885.71,28,,,456928.0,
5A4FC8F226,AA67FDC3A6,012018,04B045/20938,2018-01-13,1,40456.58,5,,,2022.83,5656.0
F4F23F71CC,5BE3D3B917,012018,IPB00DDLX0020724,2018-01-20,1,1200.0,18,108.0,108.0,,
824D0342B8,1ACC315CEE,012018,2018MI8107000013,2018-01-09,2,14.12,18,0.0,0.0,2.54,0.0
6920AA6331,B3E083CAB4,012018,FR/NA/0311,2018-01-26,1801,67300.0,18,,,12114.0,0.0
C87EDD8683,84C0482D7C,012018,INVKA0000005170,2018-01-15,1801,281211.0,18,,,50617.98,0.0
E9A71DE9AC,EFD127A143,012018,PYSI17024675,2018-01-30,1,684000.0,18,0.0,0.0,123120.0,0.0
099952F740,B88A199176,012018,RRPB03630,2018-01-12,1,10920.6,18,982.85,982.85,,0.0
C0CDC4F754,CA2B65EED4,012018,CHD7205549,2018-01-27,1,292.0,18,,,52.56,0.0
2242D4F292,17C3F6F5B5,012018,OS/17-18/096,2018-01-05,1801,724038.0,18,65163.42,65163.42,,0.0
62CD3BF990,A99F0E58FF,012018,3706036997,2018-01-22,1,343278.0,5,0.0,0.0,17163.9,
7EC06C0F12,382B4476EB,012018,MH0117112319,2018-01-12,1801,952185.0,18,,,171393.3,0.0
0B1F7470CA,93C08E0964,012018,T-1437,2018-01-31,101,8211.0,18,738.99,738.99,0.0,0.0
F4F23F71CC,5BE3D3B917,012018,IPB00DDLX0019614,2018-01-10,1,870.0,18,78.3,78.3,,
6920AA6331,4559B3F23D,012018,879,2018-01-12,1,774081.0,0,0.0,0.0,,
F4E518B376,1E216C262D,012018,G-3685,2018-01-11,2,185955.5,18,16736.0,16736.0,,0.0
2DCA4E61B2,F1A4D6FD7D,012018,AGD/17-18/002095,2018-01-10,1200,751554.0,12,,,90186.48,
B64AAF6835,FA8D45A223,012018,8953028189,2018-01-27,1,65391.45,28,0.0,0.0,18309.61,0.0
96213E7C2C,EFFF14DCCC,012018,1138455852,2018-01-12,1801,1789576.81,18,,,322123.83,0.0
FAB06B8D5F,1CEC473E45,012018,1356161,2018-01-17,1,5635.59,18,507.2,507.2,,0.0
B64AAF6835,FA8D45A223,012018,8953028157,2018-01-27,1,111778.75,28,0.0,0.0,31298.05,0.0
C1C058DFB2,F0B3C6AB89,012018,T-733,2018-01-16,101,1200.0,18,108.0,108.0,0.0,0.0
C0CDC4F754,E1A9974673,012018,171814043RC01944,2018-01-25,1,1568680.0,18,,,282362.4,
6920AA6331,D7B0ABFBC8,012018,I070000000962302,2018-01-15,1,6880.0,5,0.0,0.0,344.0,0.0
A7D3CEE190,FE75D160C8,012018,1118728598,2018-01-24,1,8769383.92,12,,,1052326.08,
D700E408A8,B20E4179A3,012018,GST/17-18/2752,2018-01-28,1,154280.16,18,,,27770.43,0.0
B64AAF6835,3A231AF03F,012018,8915469860,2018-01-30,1,145944.21,28,0.0,0.0,40864.38,0.0
446822C03B,10F39EBDD1,012018,2307,2018-01-29,1,164322.0,18,,,29577.96,0.0
FAB06B8D5F,E11A491F78,012018,DAI/12178/17-18,2018-01-27,1201,15500.0,12,,,1860.0,0.0
C1C058DFB2,3FD3824118,012018,1825,2018-01-29,1800,5000.0,18,,,900.0,
35595B66EB,011BB735F3,012018,TINV171800507,2018-01-04,1,499282.0,18,44935.38,44935.38,,
824D0342B8,7F2AE81659,012018,513356,2018-01-20,1,205140.0,12,0.0,0.0,24616.8,0.0
0B1F7470CA,93C08E0964,012018,T-1410,2018-01-27,101,3999.0,18,359.91,359.91,0.0,0.0
C9202698C4,E382D5165F,012018,HP772409463,2018-01-25,1,532953.28,18,0.0,0.0,95931.59,0.0
A688617A12,F887B76D41,012018,FGR/17/P/46814,2018-01-18,1,80000.0,28,0.0,0.0,22400.0,0.0
824D0342B8,79555279E7,012018,04685,2018-01-04,1,39228.0,12,2353.68,2353.68,,0.0
1480269030,68D316FF83,012018,004440049214,2018-01-10,1,120.92,18,0.0,0.0,21.77,0.0
D549CF5003,B4FA749917,012018,SR-826,2018-01-28,501,644.0,5,16.1,16.1,,0.0
6920AA6331,30868A6388,012018,409,2018-01-03,1,5364527.69,0,0.0,0.0,,0.0
C9202698C4,44CBF774B2,012018,C00279789,2018-01-31,1,10593.22,18,953.39,953.39,0.0,0.0
73D046461A,73AF1A438F,012018,BEG-1465,2018-01-30,2801,22816.4,28,3194.3,3194.3,,0.0
6920AA6331,0D421CDAFA,012018,50R,2018-01-16,1,1538656.0,0,0.0,0.0,,
824D0342B8,7F2AE81659,012018,513407,2018-01-25,1,130608.0,12,0.0,0.0,15672.96,0.0
B64AAF6835,FA8D45A223,012018,8953028168,2018-01-27,1,108805.25,28,0.0,0.0,30465.47,0.0
0F08B6DF08,E306607037,012018,2118702230004753,2018-01-09,1,12313.8,18,0.0,0.0,2216.48,0.0
776BBCB820,0B3D8AB3C5,012018,T-1225,2018-01-14,101,2900.0,18,261.0,261.0,0.0,0.0
6920AA6331,033E02B848,012018,F/000308,2018-01-16,1800,73799.25,18,,,13283.86,
5DA0527958,E53FEB2CEB,012018,MT/GJ10398/1718,2018-01-08,1801,1650.0,18,,,297.0,0.0
C1C058DFB2,F0B3C6AB89,012018,T-717,2018-01-16,101,800.0,18,72.0,72.0,0.0,0.0
7505EF1EFB,E22F57A538,012018,10006CA18V9148,2018-01-08,101,1335.0,18,120.15,120.15,0.0,0.0
35595B66EB,F2DB034CED,012018,INV091801014497,2018-01-31,1,1800.0,18,0.0,0.0,324.0,0.0
A5227F3731,67A03BBB52,012018,OMGDPY10072,2018-01-18,1801,31300.0,18,,,5634.0,0.0
8381D0626D,32B7903A82,012018,280002603,2018-01-06,1801,6000.0,18,,,1080.0,0.0
CADC29DB4C,23473A935F,012018,6472,2018-01-20,1801,1950.0,18,175.5,175.5,,0.0
099952F740,6582277CE3,012018,2017-18/342,2018-01-09,1,17898.3,18,1610.85,1610.85,,0.0
35595B66EB,E81BC4EE3A,012018,2344FMBIL0007757,2018-01-06,1,2711.86,18,244.07,244.07,,0.0
7EC06C0F12,6FD1C5E7E7,012018,GST/2359/1718,2018-01-27,1801,97641.0,18,,,17575.38,0.0
62CD3BF990,1D916FB203,012018,3702012620,2018-01-06,1801,1185853.5,18,,,213453.63,0.0
73D046461A,3B93E48573,012018,B-104,2018-01-04,1,6640.62,28,929.69,929.69,,0.0
DA889E1B83,2588C207C5,012018,VJ2900357772,2018-01-13,1801,645575.0,18,,,116203.5,0.0
C1C058DFB2,3FD3824118,012018,1689,2018-01-13,1800,9650.0,18,,,1737.0,
7505EF1EFB,2FC2670380,012018,JD/17-18/0649,2018-01-03,1,2250.0,18,202.5,202.5,,0.0
64F6DA5784,97445E73C2,012018,G59913,2018-01-03,1,60144.0,18,,,10825.92,0.0
7505EF1EFB,C3B78A705E,012018,009/BI17000626,2018-01-19,1,976.5,28,136.71,136.71,,0.0
80E18AC42B,C393328ACA,012018,9709600360,2018-01-01,1,905314.83,12,0.0,0.0,108637.78,0.0
79D06279B2,015211A37C,012018,1413,2018-01-10,1,780.0,18,70.2,70.2,,
446822C03B,ACCF353E8B,012018,1844/Z/TI/17-18,2018-01-18,1,616200.0,18,0.0,0.0,110916.0,0.0
8749F52DE8,03F3AAF37F,012018,83560650810,2018-01-10,1,58401.0,18,5256.09,5256.09,,0.0
0FF6759AB7,EAEB4709CB,012018,4540076939,2018-01-07,1,930389.94,5,,,46519.5,
62CD3BF990,657B1CD6F6,012018,3724030341,2018-01-11,2,150146.75,18,0.0,0.0,27026.43,
62DA42E293,2AEAF1C978,012018,TL29T18/30247,2018-01-31,1801,1518370.57,18,,,273306.7,0.0
65B11036F4,FFC97B6D56,012018,DLS2017006647,2018-01-01,1,30252.2,18,,,5506.0,3343.0
7505EF1EFB,E22F57A538,012018,10006CA18V9606,2018-01-17,102,2180.0,28,305.2,305.2,0.0,0.0
6920AA6331,47994A1779,012018,L/SLF/1718/00390,2018-01-24,1801,143800.0,18,,,25884.0,0.0
2DCA4E61B2,BEC92BF553,012018,G/0283/17-18,2018-01-09,1201,1413337.0,12,,,169600.44,0.0
62CD3BF990,79555279E7,012018,04801,2018-01-08,1,172040.0,12,10322.4,10322.4,,0.0
F4E518B376,AD2FE8E06E,012018,2017/M1000005094,2018-01-12,1801,37000.0,18,,,6660.0,0.0
776BBCB820,0F7D7CD530,012018,5396201983,2018-01-09,1,6284.96,18,,,1131.29,
7EC06C0F12,BF4961CD8D,012018,27113002020334,2018-01-09,1,2620800.0,18,0.0,0.0,471744.0,0.0
2DCA4E61B2,9AE55B4A97,012018,G0410000865,2018-01-29,1201,1449047.6,12,,,173885.71,0.0
7505EF1EFB,A91332CAD2,012018,11502CA18V8117,2018-01-16,1,13210.0,28,1849.4,1849.4,,0.0
35595B66EB,E81BC4EE3A,012018,2344FMBIL0008177,2018-01-23,1,2711.86,18,244.07,244.07,,0.0
B64AAF6835,FA8D45A223,012018,8953026996,2018-01-21,1,67067.25,28,0.0,0.0,18778.83,0.0
824D0342B8,87862601C2,012018,921811307,2018-01-03,2,54072.0,5,0.0,0.0,2703.6,0.0
9B80ACFC15,6468BF8C3D,012018,9148/2017-18,2018-01-24,1801,48500.0,18,,,8730.0,0.0
099952F740,6C1197F1E9,012018,MST01835,2018-01-04,1,23718.24,18,2134.64,2134.64,,0.0
9B80ACFC15,126885DC21,012018,FIN/031,2018-01-05,1,83895.0,18,7550.55,7550.55,,0.0
446822C03B,10F39EBDD1,012018,2028,2018-01-02,1,225540.0,18,,,40597.2,0.0
